doc_id,char_idx,punct,left_context,right_context,centered_context,token_before,token_after,label
en_ewt-ud-train,10971,.,sons learned. which contradict the earlier reports,"
 Here
are some excerpts:
 

The dramatic increase","sons learned. which contradict the earlier reports.
 Here
are some excerpts:
 

The dramatic increase",reports,Here,1
en_ewt-ud-train,11179,.,"ve been observed since
1991, continues to this day","
 ...a drop in the birth rate, a deterioration in
","ve been observed since
1991, continues to this day.
 ...a drop in the birth rate, a deterioration in
",day,,1
en_ewt-ud-train,11182,.,"been observed since
1991, continues to this day.
 ","..a drop in the birth rate, a deterioration in
wom","been observed since
1991, continues to this day.
 ...a drop in the birth rate, a deterioration in
wom",,,0
en_ewt-ud-train,11183,.,"een observed since
1991, continues to this day.
 .",".a drop in the birth rate, a deterioration in
wome","een observed since
1991, continues to this day.
 ...a drop in the birth rate, a deterioration in
wome",,,0
en_ewt-ud-train,11184,.,"en observed since
1991, continues to this day.
 ..","a drop in the birth rate, a deterioration in
women","en observed since
1991, continues to this day.
 ...a drop in the birth rate, a deterioration in
women",,a,0
en_ewt-ud-train,11354,.," and
birth, and a deterioration in neonatal health","...
 The dynamics of change in the
state of health"," and
birth, and a deterioration in neonatal health....
 The dynamics of change in the
state of health",health,,0
en_ewt-ud-train,11355,.,"and
birth, and a deterioration in neonatal health.","..
 The dynamics of change in the
state of health ","and
birth, and a deterioration in neonatal health....
 The dynamics of change in the
state of health ",,,0
en_ewt-ud-train,11356,.,"nd
birth, and a deterioration in neonatal health..",".
 The dynamics of change in the
state of health o","nd
birth, and a deterioration in neonatal health....
 The dynamics of change in the
state of health o",,,0
en_ewt-ud-train,11357,.,"d
birth, and a deterioration in neonatal health...","
 The dynamics of change in the
state of health of","d
birth, and a deterioration in neonatal health....
 The dynamics of change in the
state of health of",,The,1
en_ewt-ud-train,11701,.,"hildren is dropping, and disability is increasing
","
 As a parent, I can well imagine how painful it m","hildren is dropping, and disability is increasing
.
 As a parent, I can well imagine how painful it m",,As,1
en_ewt-ud-train,11830,.,ose children are succumbing to radiation poisoning,"
 There is a lot to learn
about Chernobyl.
 Being ","ose children are succumbing to radiation poisoning.
 There is a lot to learn
about Chernobyl.
 Being ",poisoning,There,1
en_ewt-ud-train,11872,.,"oisoning.
 There is a lot to learn
about Chernobyl","
 Being well-informed will give you certainty and ","oisoning.
 There is a lot to learn
about Chernobyl.
 Being well-informed will give you certainty and ",Chernobyl,Being,1
en_ewt-ud-train,11974,.,"hat is
desirable in a world of conflicting reports","
 There are a wealth of references on
Chernobyl.
 ","hat is
desirable in a world of conflicting reports.
 There are a wealth of references on
Chernobyl.
 ",reports,There,1
en_ewt-ud-train,12022,.,"ts.
 There are a wealth of references on
Chernobyl","
 Read some of the following links and draw your o","ts.
 There are a wealth of references on
Chernobyl.
 Read some of the following links and draw your o",Chernobyl,Read,1
en_ewt-ud-train,12087,., the following links and draw your own conclusions,"
 These
links present the many viewpoints that exi"," the following links and draw your own conclusions.
 These
links present the many viewpoints that exi",conclusions,These,1
en_ewt-ud-train,12236,.,"hernobyl:
 IAEA Report Lessons learned

http://www","ibiblio.org/expo/soviet.exhibit/chernobyl.html

ht","hernobyl:
 IAEA Report Lessons learned

http://www.ibiblio.org/expo/soviet.exhibit/chernobyl.html

ht",www,ibiblio,0
en_ewt-ud-train,12244,.,":
 IAEA Report Lessons learned

http://www.ibiblio","org/expo/soviet.exhibit/chernobyl.html

http://www",":
 IAEA Report Lessons learned

http://www.ibiblio.org/expo/soviet.exhibit/chernobyl.html

http://www",ibiblio,org,0
en_ewt-ud-train,12260,.,"essons learned

http://www.ibiblio.org/expo/soviet","exhibit/chernobyl.html

http://www.ibrae.ac.ru/IBR","essons learned

http://www.ibiblio.org/expo/soviet.exhibit/chernobyl.html

http://www.ibrae.ac.ru/IBR",soviet,exhibit,0
en_ewt-ud-train,12278,.,tp://www.ibiblio.org/expo/soviet.exhibit/chernobyl,"html

http://www.ibrae.ac.ru/IBRAE/eng/chernobyl/n","tp://www.ibiblio.org/expo/soviet.exhibit/chernobyl.html

http://www.ibrae.ac.ru/IBRAE/eng/chernobyl/n",chernobyl,html,0
en_ewt-ud-train,12295,.,"org/expo/soviet.exhibit/chernobyl.html

http://www",ibrae.ac.ru/IBRAE/eng/chernobyl/nat_rep/nat_repe.h,"org/expo/soviet.exhibit/chernobyl.html

http://www.ibrae.ac.ru/IBRAE/eng/chernobyl/nat_rep/nat_repe.h",www,ibrae,0
en_ewt-ud-train,12301,.,"po/soviet.exhibit/chernobyl.html

http://www.ibrae","ac.ru/IBRAE/eng/chernobyl/nat_rep/nat_repe.htm#24
","po/soviet.exhibit/chernobyl.html

http://www.ibrae.ac.ru/IBRAE/eng/chernobyl/nat_rep/nat_repe.htm#24
",ibrae,ac,0
en_ewt-ud-train,12304,.,"soviet.exhibit/chernobyl.html

http://www.ibrae.ac","ru/IBRAE/eng/chernobyl/nat_rep/nat_repe.htm#24

ht","soviet.exhibit/chernobyl.html

http://www.ibrae.ac.ru/IBRAE/eng/chernobyl/nat_rep/nat_repe.htm#24

ht",ac,ru,0
en_ewt-ud-train,12344,.,w.ibrae.ac.ru/IBRAE/eng/chernobyl/nat_rep/nat_repe,"htm#24

http://www.nsrl.ttu.edu/chernobyl/wildlife","w.ibrae.ac.ru/IBRAE/eng/chernobyl/nat_rep/nat_repe.htm#24

http://www.nsrl.ttu.edu/chernobyl/wildlife",nat_repe,htm,0
en_ewt-ud-train,12363,.,"/eng/chernobyl/nat_rep/nat_repe.htm#24

http://www","nsrl.ttu.edu/chernobyl/wildlifepreserve.htm

http:","/eng/chernobyl/nat_rep/nat_repe.htm#24

http://www.nsrl.ttu.edu/chernobyl/wildlifepreserve.htm

http:",www,nsrl,0
en_ewt-ud-train,12368,.,"chernobyl/nat_rep/nat_repe.htm#24

http://www.nsrl","ttu.edu/chernobyl/wildlifepreserve.htm

http://www","chernobyl/nat_rep/nat_repe.htm#24

http://www.nsrl.ttu.edu/chernobyl/wildlifepreserve.htm

http://www",nsrl,ttu,0
en_ewt-ud-train,12372,.,"nobyl/nat_rep/nat_repe.htm#24

http://www.nsrl.ttu","edu/chernobyl/wildlifepreserve.htm

http://www.env","nobyl/nat_rep/nat_repe.htm#24

http://www.nsrl.ttu.edu/chernobyl/wildlifepreserve.htm

http://www.env",ttu,edu,0
en_ewt-ud-train,12403,.,http://www.nsrl.ttu.edu/chernobyl/wildlifepreserve,"htm

http://www.environmentalchemistry.com/yogi/ha","http://www.nsrl.ttu.edu/chernobyl/wildlifepreserve.htm

http://www.environmentalchemistry.com/yogi/ha",wildlifepreserve,htm,0
en_ewt-ud-train,12419,.,"ttu.edu/chernobyl/wildlifepreserve.htm

http://www",environmentalchemistry.com/yogi/hazmat/articles/ch,"ttu.edu/chernobyl/wildlifepreserve.htm

http://www.environmentalchemistry.com/yogi/hazmat/articles/ch",www,environmentalchemistry,0
en_ewt-ud-train,12442,.,"ifepreserve.htm

http://www.environmentalchemistry","com/yogi/hazmat/articles/chernobyl1.html

http://d","ifepreserve.htm

http://www.environmentalchemistry.com/yogi/hazmat/articles/chernobyl1.html

http://d",environmentalchemistry,com,0
en_ewt-ud-train,12478,.,entalchemistry.com/yogi/hazmat/articles/chernobyl1,"html

http://digon_va.tripod.com/Chernobyl.htm

ht","entalchemistry.com/yogi/hazmat/articles/chernobyl1.html

http://digon_va.tripod.com/Chernobyl.htm

ht",chernobyl1,html,0
en_ewt-ud-train,12500,.,"i/hazmat/articles/chernobyl1.html

http://digon_va","tripod.com/Chernobyl.htm

http://www.oneworld.org/","i/hazmat/articles/chernobyl1.html

http://digon_va.tripod.com/Chernobyl.htm

http://www.oneworld.org/",digon_va,tripod,0
en_ewt-ud-train,12507,.,"t/articles/chernobyl1.html

http://digon_va.tripod","com/Chernobyl.htm

http://www.oneworld.org/index_o","t/articles/chernobyl1.html

http://digon_va.tripod.com/Chernobyl.htm

http://www.oneworld.org/index_o",tripod,com,0
en_ewt-ud-train,12521,.,"rnobyl1.html

http://digon_va.tripod.com/Chernobyl","htm

http://www.oneworld.org/index_oc/issue196/byc","rnobyl1.html

http://digon_va.tripod.com/Chernobyl.htm

http://www.oneworld.org/index_oc/issue196/byc",Chernobyl,htm,0
en_ewt-ud-train,12537,.,"tp://digon_va.tripod.com/Chernobyl.htm

http://www","oneworld.org/index_oc/issue196/byckau.html

http:/","tp://digon_va.tripod.com/Chernobyl.htm

http://www.oneworld.org/index_oc/issue196/byckau.html

http:/",www,oneworld,0
en_ewt-ud-train,12546,.,"n_va.tripod.com/Chernobyl.htm

http://www.oneworld","org/index_oc/issue196/byckau.html

http://www.coll","n_va.tripod.com/Chernobyl.htm

http://www.oneworld.org/index_oc/issue196/byckau.html

http://www.coll",oneworld,org,0
en_ewt-ud-train,12575,.,"

http://www.oneworld.org/index_oc/issue196/byckau","html

http://www.collectinghistory.net/chernobyl/
","

http://www.oneworld.org/index_oc/issue196/byckau.html

http://www.collectinghistory.net/chernobyl/
",byckau,html,0
en_ewt-ud-train,12592,.,"orld.org/index_oc/issue196/byckau.html

http://www","collectinghistory.net/chernobyl/

http://www.ukrai","orld.org/index_oc/issue196/byckau.html

http://www.collectinghistory.net/chernobyl/

http://www.ukrai",www,collectinghistory,0
en_ewt-ud-train,12610,.,"issue196/byckau.html

http://www.collectinghistory","net/chernobyl/

http://www.ukrainianweb.com/cherno","issue196/byckau.html

http://www.collectinghistory.net/chernobyl/

http://www.ukrainianweb.com/cherno",collectinghistory,net,0
en_ewt-ud-train,12637,.,"//www.collectinghistory.net/chernobyl/

http://www","ukrainianweb.com/chernobyl_ukraine.htm

http://www","//www.collectinghistory.net/chernobyl/

http://www.ukrainianweb.com/chernobyl_ukraine.htm

http://www",www,ukrainianweb,0
en_ewt-ud-train,12650,.,"inghistory.net/chernobyl/

http://www.ukrainianweb","com/chernobyl_ukraine.htm

http://www.bullatomsci.","inghistory.net/chernobyl/

http://www.ukrainianweb.com/chernobyl_ukraine.htm

http://www.bullatomsci.",ukrainianweb,com,0
en_ewt-ud-train,12672,.,"yl/

http://www.ukrainianweb.com/chernobyl_ukraine","htm

http://www.bullatomsci.org/issues/1993/s93/s9","yl/

http://www.ukrainianweb.com/chernobyl_ukraine.htm

http://www.bullatomsci.org/issues/1993/s93/s9",chernobyl_ukraine,htm,0
en_ewt-ud-train,12688,.,"ukrainianweb.com/chernobyl_ukraine.htm

http://www","bullatomsci.org/issues/1993/s93/s93Marples.html

h","ukrainianweb.com/chernobyl_ukraine.htm

http://www.bullatomsci.org/issues/1993/s93/s93Marples.html

h",www,bullatomsci,0
en_ewt-ud-train,12700,.,".com/chernobyl_ukraine.htm

http://www.bullatomsci","org/issues/1993/s93/s93Marples.html

http://www.ca",".com/chernobyl_ukraine.htm

http://www.bullatomsci.org/issues/1993/s93/s93Marples.html

http://www.ca",bullatomsci,org,0
en_ewt-ud-train,12731,.,p://www.bullatomsci.org/issues/1993/s93/s93Marples,"html

http://www.calguard.ca.gov/ia/Chernobyl-15%2","p://www.bullatomsci.org/issues/1993/s93/s93Marples.html

http://www.calguard.ca.gov/ia/Chernobyl-15%2",s93Marples,html,0
